disaster_type,people_count,children_count,elderly_count,injured_count,critical_count,time_elapsed_min,weather_severity,location_accessibility,flood_risk_score,landslide_risk_score,available_teams,nearest_team_dist_km,priority_score,priority_class
3,124,5,62,51,2,33.7,1,2,0.9276,0.1131,6,4.94,0.6972,2
5,96,2,5,31,6,18.3,1,2,0.9091,0.7918,15,4.89,0.5877,1
1,172,55,63,7,3,41.2,2,2,0.5727,0.2909,6,2.73,0.7771,2
4,53,21,5,21,5,58.7,0,1,0.2221,0.7549,19,1.29,0.4711,1
5,187,20,14,121,7,29.9,3,1,0.7888,0.5565,7,2.65,0.6474,2
7,62,10,5,35,9,10.2,1,0,0.4183,0.9024,19,3.34,0.4329,1
4,186,26,25,19,9,31.5,2,0,0.0883,0.3749,12,2.55,0.631,2
2,178,86,65,108,7,7.7,3,0,0.1651,0.393,16,6.54,0.6795,2
5,196,104,2,84,24,1.0,1,2,0.0488,0.1211,9,12.94,0.7695,2
2,9,5,0,5,1,59.3,1,0,0.9244,0.4623,11,8.94,0.3397,0
2,135,18,38,31,1,8.5,1,2,0.3758,0.4369,19,18.37,0.7205,2
0,162,57,2,93,4,100.4,1,2,0.9033,0.5177,6,9.22,0.7876,2
3,180,22,33,18,3,21.8,2,3,0.4608,0.6742,5,0.12,0.6527,2
0,40,2,1,24,1,27.9,0,0,0.8049,0.9734,18,22.37,0.3117,0
4,24,2,0,16,0,45.0,0,2,0.1295,0.8946,4,1.52,0.3216,0
0,6,1,0,4,1,19.3,3,2,0.1161,0.653,12,25.38,0.3756,1
7,134,10,22,31,0,50.3,0,2,0.0719,0.5621,8,9.04,0.5858,1
4,87,0,9,20,7,15.0,2,1,0.5825,0.0444,2,0.09,0.4781,1
4,170,48,56,87,10,0.0,2,1,0.0913,0.9052,8,0.47,0.647,2
4,187,5,40,100,4,38.8,2,2,0.0217,0.6737,3,7.22,0.6521,2
0,46,10,4,24,2,12.5,0,3,0.4804,0.7216,12,3.92,0.4498,1
4,91,10,4,27,4,23.1,0,0,0.7847,0.2024,5,2.13,0.4739,1
7,179,22,22,63,6,25.5,1,2,0.4616,0.5829,5,9.79,0.6502,2
7,111,30,6,59,33,21.4,0,1,0.4537,0.985,5,4.67,0.6671,2
6,72,8,7,22,0,4.3,1,3,0.1246,0.5238,9,19.01,0.4649,1
1,13,4,0,2,0,17.0,2,2,0.0591,0.1328,18,10.43,0.4002,1
7,46,2,8,10,1,18.8,0,1,0.7076,0.5042,0,10.5,0.3562,1
7,107,6,17,31,6,96.2,3,0,0.0763,0.8052,7,16.36,0.6864,2
5,67,16,23,35,4,144.2,0,0,0.7646,0.529,1,9.2,0.5965,1
4,155,58,10,40,5,65.3,2,1,0.02,0.897,15,0.96,0.6603,2
1,90,3,14,25,4,32.9,0,1,0.8059,0.4646,14,8.73,0.5277,1
6,113,64,5,25,11,53.9,1,1,0.2699,0.3638,3,7.19,0.5439,1
1,61,8,2,18,0,27.1,0,1,0.8113,0.7178,14,0.78,0.4514,1
6,88,57,16,48,28,50.3,1,1,0.9489,0.2396,5,10.61,0.7225,2
6,129,89,25,90,8,13.5,0,1,0.5048,0.7964,9,10.71,0.5804,1
1,167,23,17,92,58,66.4,0,3,0.1783,0.0449,3,2.21,0.7762,2
5,124,28,4,37,12,3.0,0,1,0.3202,0.285,3,14.93,0.5696,1
4,148,9,1,29,13,2.3,0,1,0.1776,0.0576,10,0.87,0.5406,1
4,10,2,1,3,1,2.3,2,1,0.7897,0.6093,19,15.79,0.2926,0
6,116,8,8,32,6,59.9,2,0,0.0141,0.9347,9,0.19,0.5674,1
5,36,14,18,11,0,15.7,1,1,0.3534,0.3388,16,11.36,0.3994,1
3,199,87,7,120,2,21.9,1,0,0.9138,0.081,14,23.19,0.6393,2
6,175,68,83,44,6,15.9,0,1,0.2006,0.9781,0,18.38,0.5612,1
7,137,31,3,16,1,7.8,2,0,0.2997,0.1267,6,24.54,0.4929,1
1,82,0,5,40,14,41.0,3,0,0.7593,0.4251,10,25.42,0.6296,2
0,181,7,16,72,6,4.9,1,1,0.026,0.4958,5,12.57,0.611,2
3,192,28,2,53,13,0.9,2,3,0.6651,0.3419,19,32.91,0.7447,2
7,7,0,0,4,0,68.8,2,0,0.3276,0.7408,0,5.94,0.2809,0
7,144,2,15,48,6,10.8,2,0,0.854,0.6782,14,1.14,0.5407,1
6,125,54,19,9,0,35.2,1,2,0.1971,0.2707,11,2.59,0.6737,2
1,28,11,0,8,1,197.7,1,2,0.7267,0.881,14,0.13,0.5219,1
4,180,75,36,46,1,9.7,2,0,0.6345,0.3603,3,21.13,0.588,1
0,194,3,36,61,25,15.7,0,2,0.8695,0.8588,3,2.55,0.7888,2
3,3,0,0,1,0,35.8,0,2,0.9946,0.6914,6,21.71,0.2499,0
2,73,9,13,37,6,12.1,2,2,0.832,0.8171,12,2.34,0.62,2
7,160,36,58,39,2,56.9,0,1,0.8177,0.2323,17,3.57,0.5363,1
2,28,11,11,3,0,56.9,0,1,0.4213,0.6688,6,12.28,0.4677,1
3,5,0,0,2,0,54.7,3,0,0.8248,0.6044,11,10.91,0.3292,0
6,52,2,4,26,15,5.0,1,0,0.4892,0.1312,7,10.42,0.4042,1
5,194,11,92,96,23,13.9,2,2,0.3077,0.2532,4,1.93,0.7585,2
7,175,33,62,28,0,18.0,0,2,0.4213,0.5543,0,31.35,0.5523,1
5,66,33,2,14,5,59.6,3,0,0.3736,0.735,17,8.25,0.5572,1
0,134,84,8,71,3,9.2,0,2,0.7316,0.0491,13,5.01,0.6239,2
1,35,0,0,3,0,7.3,0,0,0.2949,0.9525,17,3.52,0.3018,0
4,196,88,50,63,1,7.3,2,1,0.9781,0.9794,2,31.68,0.5891,1
4,181,31,47,89,7,9.9,2,3,0.8878,0.8742,13,0.03,0.7278,2
2,161,25,0,49,20,13.1,3,0,0.6008,0.6888,2,16.88,0.7564,2
4,40,2,1,12,3,4.8,2,0,0.3026,0.7342,18,16.0,0.3688,1
6,178,21,28,157,2,19.8,1,0,0.3459,0.0017,18,1.5,0.539,1
0,32,1,3,20,5,21.1,2,2,0.3098,0.7493,16,2.11,0.486,1
6,199,28,13,91,23,6.2,1,1,0.77,0.4805,17,3.89,0.6847,2
6,38,2,1,27,7,0.5,1,0,0.6805,0.4437,5,18.92,0.2711,0
5,172,35,26,43,6,27.0,2,3,0.2894,0.2573,13,23.85,0.6876,2
5,104,15,38,19,3,25.5,1,3,0.3496,0.8238,5,15.93,0.6217,2
2,74,21,3,40,14,5.8,0,1,0.2163,0.6859,6,1.31,0.6089,2
0,195,40,32,31,5,40.3,0,3,0.569,0.2837,14,0.0,0.7067,2
7,49,4,9,25,7,3.4,1,3,0.7751,0.9681,6,2.57,0.4832,1
4,44,11,12,17,0,43.0,0,0,0.1158,0.1751,7,5.23,0.383,1
1,47,11,3,11,0,24.3,0,3,0.8654,0.8593,5,2.67,0.4518,1
0,133,24,1,39,0,55.5,0,0,0.6413,0.7319,15,3.26,0.4617,1
2,183,39,14,27,6,67.2,0,2,0.5976,0.0335,18,2.74,0.7653,2
4,62,3,4,31,10,55.1,2,1,0.8773,0.9932,14,1.17,0.5127,1
7,4,0,0,2,0,88.2,3,1,0.5949,0.608,13,1.54,0.3069,0
0,114,7,20,45,5,29.5,1,2,0.6369,0.2811,9,10.4,0.6412,2
3,93,18,17,40,3,8.8,0,3,0.1761,0.5047,19,1.19,0.606,2
1,38,2,10,26,3,35.0,3,3,0.2214,0.1496,16,16.07,0.6089,2
3,117,62,20,16,4,0.4,1,1,0.9725,0.5743,2,8.8,0.6382,2
5,157,56,62,75,17,13.3,0,2,0.0666,0.9418,11,0.97,0.7136,2
1,160,4,31,70,19,24.7,0,1,0.5293,0.0261,15,1.22,0.7545,2
1,81,29,20,56,4,7.3,1,2,0.8552,0.1994,14,0.62,0.6639,2
0,168,53,21,36,21,27.6,1,3,0.343,0.8081,10,1.79,0.8525,3
2,103,21,24,43,19,17.6,2,2,0.1988,0.4638,7,0.6,0.9016,3
4,38,12,2,12,2,37.6,0,2,0.5749,0.6849,12,6.22,0.4003,1
1,155,86,2,103,43,7.7,2,2,0.7597,0.3684,3,4.52,0.8039,3
5,130,9,16,54,23,21.0,2,1,0.729,0.185,15,1.28,0.7101,2
7,66,21,6,34,8,7.7,3,3,0.1768,0.9466,18,8.7,0.603,2
1,168,11,17,103,16,41.5,1,1,0.564,0.2546,1,3.27,0.7396,2
6,186,56,14,83,4,9.8,1,0,0.771,0.2236,13,23.89,0.5591,1
3,102,1,81,58,2,10.2,2,1,0.3845,0.896,10,2.56,0.6275,2
6,143,31,23,28,6,24.5,1,0,0.8063,0.276,3,6.41,0.5736,1
0,135,83,5,80,9,12.0,1,1,0.0429,0.7098,12,7.64,0.678,2
5,114,11,23,32,5,21.3,0,2,0.2441,0.0815,14,3.57,0.5874,1
1,50,6,5,27,1,38.2,1,2,0.5333,0.9334,14,2.71,0.4823,1
1,90,2,0,55,4,0.7,2,1,0.3728,0.1493,10,26.49,0.4736,1
3,154,40,4,110,3,1.8,0,0,0.5917,0.0864,1,14.19,0.5787,1
3,179,98,71,55,10,66.7,1,2,0.8319,0.7085,18,4.16,0.7528,2
0,22,5,6,11,0,31.7,0,1,0.0074,0.1923,10,11.36,0.3253,0
0,56,3,13,46,11,73.6,0,0,0.2133,0.9428,11,1.11,0.5287,1
0,186,62,7,151,30,26.3,0,1,0.0603,0.9837,5,3.16,0.7567,2
3,17,1,0,6,4,14.8,0,1,0.4218,0.6764,17,19.97,0.2668,0
3,173,33,24,120,5,1.8,1,0,0.7156,0.8077,8,5.24,0.6104,2
3,35,12,0,9,2,49.9,0,3,0.0864,0.2412,6,36.86,0.4243,1
5,103,39,14,48,8,13.6,0,1,0.9653,0.625,5,2.51,0.6411,2
7,87,10,13,44,1,22.0,0,2,0.6566,0.6312,9,0.84,0.4549,1
1,112,3,3,77,3,3.0,1,0,0.7507,0.3465,12,10.19,0.4974,1
3,168,5,20,12,1,14.8,2,2,0.7426,0.1,7,42.98,0.6734,2
7,111,25,45,25,6,9.4,2,3,0.0343,0.626,14,9.12,0.6844,2
2,28,3,9,3,1,4.1,2,1,0.2992,0.6072,3,11.61,0.4291,1
5,45,3,4,8,0,15.6,1,0,0.5203,0.9504,12,2.21,0.3527,1
1,26,0,7,5,2,32.9,1,2,0.4891,0.2015,7,7.5,0.4234,1
3,85,33,3,54,9,7.0,1,1,0.068,0.7395,12,12.91,0.6203,2
6,79,25,9,14,0,61.9,0,1,0.9408,0.8873,4,10.11,0.4847,1
3,82,20,5,10,2,24.5,0,2,0.2757,0.0937,12,6.47,0.5083,1
0,63,3,12,15,0,16.6,2,0,0.8498,0.1285,9,6.92,0.4584,1
7,63,3,27,25,10,56.0,1,1,0.49,0.9862,11,13.02,0.5444,1
0,117,20,12,66,8,23.2,0,3,0.3874,0.9185,12,11.42,0.6641,2
6,116,0,9,49,14,14.1,1,1,0.6101,0.6468,16,4.86,0.5604,1
7,190,19,2,82,42,83.3,1,1,0.3915,0.3697,8,6.04,0.6704,2
1,73,1,7,48,8,2.1,2,3,0.4638,0.4998,17,54.32,0.5823,1
1,173,60,23,55,9,59.1,3,1,0.2805,0.1753,13,4.28,0.777,2
6,1,0,0,0,0,23.1,0,1,0.8809,0.9612,4,1.39,0.168,0
5,121,22,35,90,25,8.4,0,0,0.2921,0.9339,12,14.34,0.6915,2
7,193,9,24,93,29,47.4,1,2,0.6682,0.3759,6,6.09,0.6893,2
3,188,9,23,104,7,25.1,2,0,0.9477,0.2693,14,16.85,0.6969,2
3,120,21,4,50,4,9.2,0,0,0.8846,0.7127,5,23.81,0.4831,1
7,90,2,32,24,3,29.0,0,0,0.5189,0.5911,7,8.76,0.554,1
1,126,14,15,49,1,6.7,1,0,0.2012,0.7147,4,7.08,0.5379,1
4,184,2,16,52,10,27.1,0,2,0.5178,0.4581,12,0.31,0.5484,1
6,88,4,10,52,31,125.3,2,0,0.5402,0.632,3,3.87,0.6986,2
6,22,8,0,15,8,32.0,1,2,0.299,0.781,3,1.98,0.3744,1
6,64,36,20,35,11,109.2,2,2,0.7623,0.2476,15,6.54,0.7117,2
6,154,17,2,72,13,90.6,0,3,0.1897,0.0185,7,17.21,0.6689,2
4,137,8,32,49,4,29.5,1,2,0.4453,0.3089,7,7.15,0.6789,2
1,124,25,36,29,1,1.9,0,1,0.7104,0.4213,4,4.33,0.6026,2
5,22,1,0,5,0,18.6,0,0,0.5277,0.478,15,6.69,0.2669,0
5,15,0,0,8,1,31.7,1,2,0.2596,0.8907,4,3.71,0.2457,0
1,28,5,4,14,2,21.2,1,0,0.8212,0.3684,1,14.23,0.3553,1
5,33,11,3,17,5,3.5,1,2,0.0379,0.7217,14,9.23,0.4345,1
4,28,15,5,8,1,95.7,1,3,0.8973,0.1325,6,1.27,0.5046,1
6,4,1,0,2,0,3.4,1,1,0.2464,0.5861,6,0.2,0.2198,0
1,38,4,2,32,6,40.1,1,3,0.4904,0.6318,9,21.08,0.5651,1
2,53,24,3,38,6,52.4,0,1,0.5468,0.8262,14,6.61,0.5869,1
2,53,21,3,15,5,8.3,0,2,0.2839,0.0825,5,2.45,0.5343,1
0,191,42,76,92,8,54.9,1,2,0.8739,0.1976,15,28.13,0.7623,2
4,104,42,52,33,3,65.0,3,0,0.8633,0.4486,2,3.71,0.7105,2
5,131,2,1,93,16,14.6,1,3,0.4898,0.53,4,9.98,0.6222,2
3,61,2,7,25,0,107.8,2,2,0.1781,0.9612,18,6.13,0.5503,1
4,13,5,5,7,0,1.9,1,3,0.2699,0.6951,2,6.4,0.3579,1
1,74,19,5,14,1,17.0,3,1,0.2312,0.7253,8,11.02,0.5709,1
0,161,2,21,12,4,37.2,2,3,0.9526,0.8342,10,12.54,0.7208,2
6,42,7,6,12,1,9.0,0,3,0.8812,0.671,3,1.47,0.3683,1
5,171,1,14,50,1,6.3,0,1,0.1953,0.1843,14,1.73,0.494,1
1,68,2,11,36,13,18.9,0,0,0.6904,0.1385,17,11.1,0.5702,1
4,154,26,54,40,7,34.3,3,0,0.6793,0.2851,3,10.92,0.6657,2
5,45,1,1,9,1,15.8,1,1,0.8129,0.3748,6,1.48,0.3658,1
7,154,15,75,60,3,81.1,0,2,0.3121,0.2696,15,9.72,0.6614,2
4,170,64,106,85,9,25.1,2,0,0.9613,0.9057,11,3.62,0.6777,2
3,85,0,26,12,6,24.0,0,1,0.8178,0.6524,1,0.97,0.5596,1
3,46,28,4,13,2,29.8,1,0,0.376,0.9895,15,0.88,0.4689,1
5,172,22,25,86,36,5.7,0,1,0.8376,0.2246,4,39.07,0.7125,2
6,182,9,35,62,35,6.8,2,0,0.5079,0.3382,15,2.49,0.7234,2
5,61,5,0,40,10,36.5,0,3,0.7687,0.4001,13,1.04,0.464,1
2,72,23,11,26,5,18.7,2,1,0.2835,0.3144,11,8.6,0.6006,2
1,148,55,27,97,6,36.8,3,2,0.6684,0.3306,2,33.03,0.7802,2
4,40,6,17,27,6,75.7,0,3,0.9795,0.1366,7,28.1,0.538,1
6,45,0,15,22,6,28.7,2,1,0.1656,0.0595,17,4.19,0.4351,1
3,130,43,16,3,1,6.7,1,2,0.9986,0.3271,1,2.01,0.6287,2
0,115,6,6,53,3,23.5,1,0,0.532,0.5297,9,3.01,0.5277,1
5,180,35,73,59,19,10.6,1,1,0.8631,0.7735,8,12.74,0.726,2
6,113,14,13,28,10,39.6,1,3,0.5177,0.3241,2,25.17,0.6201,2
5,136,15,9,95,42,2.0,0,1,0.021,0.6246,0,12.37,0.5923,1
4,176,47,47,28,2,21.9,1,0,0.9146,0.4318,1,11.03,0.5771,1
2,135,10,10,16,0,39.3,2,1,0.836,0.2388,18,3.87,0.5809,1
4,160,74,5,50,15,18.2,2,0,0.1678,0.0606,11,5.43,0.7295,2
5,147,38,25,44,2,6.0,2,1,0.1949,0.4278,12,2.35,0.6175,2
3,71,40,2,34,8,31.1,1,2,0.0482,0.4478,14,7.51,0.6874,2
3,141,23,28,39,0,32.5,0,1,0.1995,0.6944,14,7.46,0.5453,1
5,108,11,15,52,10,6.6,2,2,0.9534,0.5033,18,16.1,0.5957,1
2,116,8,0,23,17,13.2,2,2,0.0614,0.5655,16,0.95,0.7121,2
7,194,10,82,31,4,12.0,0,0,0.9948,0.9739,6,6.94,0.5347,1
6,174,24,1,83,25,19.4,3,3,0.5528,0.7163,5,0.35,0.6825,2
4,21,4,8,6,0,7.4,1,2,0.5357,0.5913,18,20.57,0.3733,1
7,190,69,3,84,15,85.0,1,2,0.6211,0.23,8,0.17,0.7325,2
4,97,13,42,70,10,8.4,0,2,0.4569,0.9148,17,4.78,0.6628,2
1,81,5,2,21,1,19.2,0,2,0.5776,0.3509,8,1.91,0.5148,1
7,161,1,59,141,38,29.9,0,3,0.1981,0.1387,2,3.17,0.7808,2
3,55,6,8,15,1,63.3,1,0,0.8063,0.1851,14,2.06,0.421,1
5,188,105,30,22,3,109.1,0,0,0.3547,0.5618,2,8.61,0.6312,2
4,192,13,40,4,0,41.9,0,1,0.3365,0.6131,14,2.94,0.6299,2
0,173,4,52,14,4,104.1,2,1,0.786,0.2589,9,1.89,0.7486,2
5,195,41,79,48,2,90.2,1,1,0.65,0.1954,10,20.53,0.6673,2
4,69,9,4,6,3,52.1,2,2,0.8,0.9101,17,3.18,0.541,1
4,14,2,6,6,0,18.1,2,0,0.1473,0.8845,12,13.7,0.3239,0
6,82,24,18,18,3,1.8,1,2,0.5967,0.9775,6,24.47,0.6022,2
0,162,98,79,46,4,0.6,2,1,0.3501,0.5009,12,18.37,0.7025,2
2,181,69,27,82,14,107.1,0,0,0.0078,0.2625,7,11.28,0.7862,2
5,51,4,7,13,1,50.4,2,1,0.5316,0.4034,2,25.05,0.4378,1
1,29,9,9,13,6,10.1,0,0,0.6735,0.9575,1,0.1,0.4382,1
5,41,17,0,8,4,63.3,0,2,0.7574,0.2655,11,3.02,0.4338,1
3,110,14,20,42,8,15.1,1,0,0.4363,0.5125,5,7.07,0.6309,2
1,88,27,1,10,1,36.2,3,2,0.798,0.5177,8,17.05,0.6647,2
2,143,15,5,90,1,35.5,3,3,0.6319,0.7458,3,2.99,0.6578,2
2,61,20,12,20,2,73.4,2,1,0.9344,0.4853,3,5.19,0.6409,2
3,58,16,34,13,0,38.3,2,0,0.384,0.1768,11,0.96,0.5647,1
0,34,9,1,21,4,101.0,0,0,0.2878,0.9945,5,9.84,0.4135,1
7,176,7,52,129,7,0.8,2,1,0.5616,0.0989,0,3.02,0.6522,2
4,99,14,39,13,2,28.2,3,0,0.7128,0.9317,10,4.54,0.6485,2
3,183,0,8,26,12,108.4,1,1,0.49,0.7594,12,6.84,0.6492,2
5,30,10,2,6,0,39.1,3,1,0.8933,0.3595,2,14.79,0.4225,1
5,179,45,63,43,28,99.8,2,3,0.9396,0.4561,15,4.07,0.8513,3
5,190,58,54,105,2,12.7,1,1,0.9855,0.4443,7,1.49,0.623,2
6,162,17,11,39,0,5.5,2,2,0.0491,0.6536,9,20.46,0.5843,1
3,114,24,15,54,7,35.4,1,0,0.9106,0.6732,13,14.95,0.6683,2
0,40,0,11,18,1,32.2,1,1,0.197,0.7295,19,26.27,0.4024,1
0,197,0,98,94,14,49.5,1,0,0.8278,0.3529,12,19.71,0.756,2
1,1,0,0,0,0,5.1,0,0,0.5532,0.534,1,3.07,0.2381,0
7,38,11,1,19,2,6.0,2,3,0.2327,0.5802,12,6.99,0.4559,1
0,176,39,3,53,0,9.1,1,3,0.9104,0.6085,12,5.09,0.6581,2
2,78,0,7,56,3,26.6,1,1,0.6808,0.569,18,16.48,0.5523,1
4,26,5,11,6,0,8.7,0,0,0.8583,0.4058,15,1.27,0.283,0
2,140,63,46,18,0,23.5,2,1,0.4276,0.8738,8,6.53,0.6796,2
1,30,0,10,21,2,47.9,2,0,0.5523,0.3369,3,17.82,0.4571,1
7,182,22,0,64,18,68.9,0,2,0.5662,0.7851,1,10.54,0.6225,2
5,73,31,13,23,3,104.9,0,1,0.8171,0.1779,16,1.39,0.5791,1
5,144,12,88,73,1,2.2,1,0,0.2769,0.5287,6,15.4,0.5393,1
1,175,19,1,38,5,16.3,0,0,0.8974,0.2418,8,7.78,0.5462,1
0,116,4,7,43,2,69.5,0,3,0.8953,0.7201,2,29.71,0.5864,1
4,31,8,0,10,1,3.9,0,2,0.7726,0.1789,12,57.53,0.3527,1
0,114,14,3,45,16,20.3,2,0,0.3688,0.6771,0,2.5,0.6632,2
2,91,0,17,62,17,0.2,3,0,0.0811,0.333,6,2.77,0.7321,2
0,190,3,76,8,3,55.1,0,2,0.0878,0.9165,16,0.32,0.6721,2
6,121,31,14,34,9,2.1,2,0,0.9552,0.4189,2,33.22,0.6061,2
4,31,10,0,7,0,59.7,2,1,0.4572,0.9929,6,12.62,0.3664,1
0,189,56,14,137,26,74.2,0,1,0.6961,0.5957,6,14.7,0.7476,2
7,149,8,5,48,1,63.1,0,2,0.6431,0.1785,8,4.56,0.539,1
5,28,0,7,13,1,13.4,0,1,0.6623,0.8045,19,8.1,0.3136,0
1,68,6,25,33,4,16.4,1,2,0.8141,0.6915,11,5.68,0.5701,1
7,165,21,22,42,9,5.9,0,2,0.568,0.7194,9,44.41,0.6007,2
7,137,9,4,14,2,6.3,2,2,0.1964,0.8643,15,24.89,0.5363,1
3,189,5,32,176,26,22.0,2,2,0.8731,0.5885,13,16.14,0.8208,3
4,159,98,72,66,4,28.2,1,3,0.0431,0.201,12,5.72,0.7342,2
6,41,16,13,20,2,59.5,0,1,0.4625,0.712,4,15.32,0.4491,1
0,157,65,19,39,8,9.7,1,3,0.4574,0.6547,19,39.1,0.7124,2
7,96,8,18,50,2,154.5,1,1,0.765,0.4052,2,6.02,0.6151,2
1,180,25,23,82,9,26.9,2,1,0.7912,0.7884,6,10.5,0.7731,2
2,16,0,0,7,0,3.6,1,0,0.1857,0.0513,8,0.25,0.368,1
4,142,23,1,76,0,12.8,0,1,0.394,0.2905,9,20.85,0.4496,1
0,7,0,2,3,0,24.6,2,2,0.456,0.9703,6,5.77,0.3616,1
0,190,2,47,37,24,4.5,0,2,0.4525,0.4214,16,0.46,0.7646,2
3,170,6,18,10,1,80.7,1,2,0.4015,0.7701,9,0.12,0.6263,2
7,113,42,13,17,8,10.3,0,0,0.9091,0.1178,4,3.89,0.5644,1
0,73,16,8,32,6,32.6,2,2,0.6977,0.6411,14,4.62,0.6141,2
5,55,11,31,12,7,225.6,0,2,0.4988,0.4092,10,1.44,0.6783,2
4,1,0,0,0,0,8.9,0,1,0.6769,0.5734,1,0.81,0.146,0
1,33,7,9,10,2,8.7,3,2,0.8119,0.2289,2,3.16,0.5014,1
2,104,6,1,67,4,28.1,3,1,0.397,0.4985,19,30.69,0.5884,1
3,61,6,7,27,3,21.4,0,0,0.805,0.4482,9,14.21,0.444,1
4,160,18,50,56,17,2.3,0,1,0.5723,0.628,17,0.95,0.6859,2
4,142,9,75,53,17,15.6,2,2,0.0022,0.3655,10,5.77,0.7406,2
4,39,2,1,28,2,16.8,2,0,0.1975,0.8471,10,4.03,0.3592,1
4,20,1,0,3,0,24.4,0,1,0.7418,0.2161,19,13.41,0.2383,0
4,13,3,5,8,1,2.7,0,1,0.7753,0.9215,8,3.28,0.2807,0
4,128,1,4,41,10,65.5,2,1,0.5973,0.428,14,27.62,0.578,1
6,85,4,4,69,3,119.8,0,1,0.8635,0.5237,2,3.7,0.5078,1
1,49,18,10,44,6,43.7,0,1,0.4648,0.4669,19,5.5,0.5968,1
3,96,15,13,23,9,63.0,0,2,0.2268,0.0505,4,5.18,0.6788,2
2,36,2,2,15,0,4.7,1,2,0.1655,0.0619,12,14.03,0.3978,1
0,146,22,68,69,34,58.4,1,0,0.0833,0.9096,18,6.91,0.8035,3
1,184,25,20,13,1,33.9,1,1,0.5562,0.7563,17,22.37,0.6874,2
0,42,9,3,12,6,13.1,0,3,0.5529,0.0836,11,9.4,0.4456,1
4,142,36,17,46,2,0.2,1,0,0.2297,0.7291,11,4.94,0.5736,1
7,148,18,7,68,4,1.9,0,1,0.8917,0.731,19,0.7,0.5105,1
2,61,15,20,26,0,1.2,0,3,0.9016,0.359,7,17.03,0.5829,1
3,125,36,20,66,33,113.3,0,3,0.6108,0.8268,12,9.86,0.8712,3
2,106,1,1,88,11,6.6,0,2,0.693,0.8241,4,12.68,0.5747,1
7,86,0,5,10,2,58.7,0,1,0.6783,0.5962,19,11.46,0.4492,1
3,41,6,6,30,3,15.1,3,0,0.0926,0.5929,15,12.86,0.4199,1
1,137,10,0,63,1,30.8,2,3,0.71,0.2593,1,5.54,0.615,2
1,40,1,1,25,8,3.5,1,1,0.9709,0.8489,19,3.54,0.4444,1
6,11,1,1,4,1,5.3,0,1,0.126,0.1395,19,6.29,0.2197,0
4,106,73,20,18,9,62.9,0,1,0.9125,0.4643,9,26.89,0.6921,2
2,184,17,33,99,21,8.7,0,1,0.1801,0.7179,14,5.9,0.7859,2
3,155,36,4,131,11,47.6,0,3,0.1354,0.8007,10,2.95,0.7411,2
2,68,1,19,29,0,15.5,2,0,0.7648,0.4429,9,6.35,0.5396,1
1,169,27,107,40,14,74.8,2,0,0.1506,0.8606,5,31.58,0.7968,2
5,159,40,0,17,0,11.6,0,2,0.7911,0.116,3,5.47,0.5358,1
2,15,0,1,6,3,12.5,1,2,0.0917,0.8542,16,24.3,0.3904,1
6,98,6,15,19,1,55.5,1,0,0.0907,0.1031,3,1.15,0.4714,1
2,4,2,1,1,0,7.7,1,1,0.616,0.3857,11,8.56,0.3182,0
2,98,22,5,46,16,86.5,1,0,0.871,0.8252,3,17.04,0.7493,2
5,23,1,1,9,1,3.9,0,1,0.6504,0.1717,1,4.84,0.2067,0
3,1,0,0,0,0,10.2,3,1,0.4775,0.4945,12,4.13,0.271,0
7,116,19,26,48,13,19.5,2,0,0.1805,0.6467,7,22.68,0.6418,2
5,34,1,9,19,3,54.7,2,0,0.8999,0.1392,13,2.04,0.3496,0
3,171,30,59,142,11,19.0,1,1,0.9849,0.8857,10,5.23,0.6854,2
2,69,12,36,44,15,90.9,0,0,0.127,0.5031,5,2.36,0.7057,2
3,108,39,36,62,12,20.2,1,0,0.806,0.9994,12,4.9,0.6673,2
7,154,13,28,24,0,1.1,3,2,0.7233,0.9082,13,13.28,0.6004,2
6,73,30,5,41,6,39.7,0,2,0.2654,0.322,1,1.87,0.5568,1
5,159,42,9,79,10,34.3,2,3,0.1171,0.7111,15,8.25,0.7685,2
0,177,6,20,18,6,50.2,1,3,0.8882,0.0552,15,4.7,0.7193,2
1,172,20,52,90,8,32.9,1,0,0.2026,0.3641,3,3.29,0.7053,2
5,73,0,1,18,2,46.4,1,2,0.645,0.7686,11,8.67,0.4341,1
6,131,12,43,16,3,18.2,1,1,0.4712,0.7009,12,1.38,0.5739,1
2,87,17,3,73,17,68.5,0,2,0.5906,0.3789,14,1.28,0.7246,2
6,4,1,0,2,0,34.5,0,1,0.4378,0.4905,6,0.59,0.2292,0
0,30,6,5,1,0,11.1,0,2,0.1616,0.7458,7,1.93,0.3716,1
1,35,8,5,15,2,29.4,0,0,0.9271,0.9619,18,4.92,0.4338,1
5,9,0,1,2,0,160.0,2,3,0.9604,0.9735,11,3.79,0.4518,1
2,90,26,12,46,2,50.2,2,0,0.2392,0.8166,14,15.55,0.6537,2
2,2,1,0,0,0,7.9,0,2,0.7309,0.6441,14,8.54,0.284,0
0,171,22,28,45,2,5.7,0,1,0.5345,0.125,0,0.38,0.5754,1
2,158,63,53,50,0,12.9,2,1,0.2287,0.194,12,10.28,0.6993,2
7,42,4,19,4,2,117.5,3,1,0.0928,0.1458,7,4.76,0.5221,1
2,81,36,2,3,0,9.1,0,0,0.0878,0.3042,11,16.2,0.5169,1
